Time	x
0.00000000000	0.84147098599
0.00100100100	0.84142823805
0.00200200200	0.84129997953
0.00300300300	0.84108613608
0.00400400400	0.84078658373
0.00500500500	0.84040114917
0.00600600600	0.83992961007
0.00700700700	0.83937169543
0.00800800800	0.83872708599
0.00900900900	0.83799541478
0.01001001000	0.83717626771
0.01101101100	0.83626918423
0.01201201200	0.83527365810
0.01301301300	0.83418913820
0.01401401400	0.83301408734
0.01501501500	0.83174961018
0.01601601600	0.83039421700
0.01701701700	0.82894718724
0.01801801800	0.82740776078
0.01901901900	0.82577513921
0.02002002000	0.82404848719
0.02102102100	0.82222693390
0.02202202200	0.82030957447
0.02302302300	0.81829547162
0.02402402400	0.81618365724
0.02502502500	0.81397313410
0.02602602600	0.81166287765
0.02702702700	0.80925183778
0.02802802800	0.80673894077
0.02902902900	0.80412309122
0.03003003000	0.80140317405
0.03103103100	0.79857805658
0.03203203200	0.79564659066
0.03303303300	0.79260761480
0.03403403400	0.78945995646
0.03503503500	0.78620243427
0.03603603600	0.78283386039
0.03703703700	0.77935304286
0.03803803800	0.77575878800
0.03903903900	0.77204990287
0.04004004000	0.76822519772
0.04104104100	0.76428348857
0.04204204200	0.76022359970
0.04304304300	0.75604436623
0.04404404400	0.75174463675
0.04504504500	0.74732327592
0.04604604600	0.74277916709
0.04704704700	0.73811121500
0.04804804800	0.73331834838
0.04904904900	0.72839952270
0.05005005010	0.72335372276
0.05105105110	0.71817996543
0.05205205210	0.71287730230
0.05305305310	0.70744482233
0.05405405410	0.70188165454
0.05505505510	0.69618697060
0.05605605610	0.69035998749
0.05705705710	0.68439997006
0.05805805810	0.67830623364
0.05905905910	0.67207814652
0.06006006010	0.66571513250
0.06106106110	0.65921667330
0.06206206210	0.65258231101
0.06306306310	0.64581165046
0.06406406410	0.63890436147
0.06506506510	0.63186018119
0.06606606610	0.62467891621
0.06706706710	0.61736044475
0.06806806810	0.60990471866
0.06906906910	0.60231176544
0.07007007010	0.59458169013
0.07107107110	0.58671467711
0.07207207210	0.57871099185
0.07307307310	0.57057098257
0.07407407410	0.56229508174
0.07507507510	0.55388380757
0.07607607610	0.54533776534
0.07707707710	0.53665764864
0.07807807810	0.52784424051
0.07907907910	0.51889841446
0.08008008010	0.50982113538
0.08108108110	0.50061346035
0.08208208210	0.49127653925
0.08308308310	0.48181161538
0.08408408410	0.47222002584
0.08508508510	0.46250320184
0.08608608610	0.45266266885
0.08708708710	0.44270004665
0.08808808810	0.43261704926
0.08908908910	0.42241548466
0.09009009010	0.41209725444
0.09109109110	0.40166435334
0.09209209210	0.39111886856
0.09309309310	0.38046297902
0.09409409410	0.36969895445
0.09509509510	0.35882915435
0.09609609610	0.34785602681
0.09709709710	0.33678210719
0.09809809810	0.32561001667
0.09909909910	0.31434246070
0.10010010010	0.30298222725
0.10110110110	0.29153218504
0.10210210210	0.27999528148
0.10310310310	0.26837454068
0.10410410410	0.25667306116
0.10510510510	0.24489401359
0.10610610610	0.23304063829
0.10710710710	0.22111624271
0.10810810810	0.20912419876
0.10910910910	0.19706794001
0.11011011010	0.18495095887
0.11111111110	0.17277680359
0.11211211210	0.16054907520
0.11311311310	0.14827142439
0.11411411410	0.13594754827
0.11511511510	0.12358118705
0.11611611610	0.11117612069
0.11711711710	0.09873616544
0.11811811810	0.08626517037
0.11911911910	0.07376701374
0.12012012010	0.06124559950
0.12112112110	0.04870485353
0.12212212210	0.03614872004
0.12312312310	0.02358115780
0.12412412410	0.01100613642
0.12512512510	-0.00157236740
0.12612612610	-0.01415037367
0.12712712710	-0.02672390287
0.12812812810	-0.03928897971
0.12912912910	-0.05184163695
0.13013013010	-0.06437791911
0.13113113110	-0.07689388621
0.13213213210	-0.08938561749
0.13313313310	-0.10184921512
0.13413413410	-0.11428080777
0.13513513510	-0.12667655426
0.13613613610	-0.13903264709
0.13713713710	-0.15134531590
0.13813813810	-0.16361083095
0.13913913910	-0.17582550643
0.14014014010	-0.18798570376
0.14114114110	-0.20008783482
0.14214214210	-0.21212836504
0.14314314310	-0.22410381644
0.14414414410	-0.23601077059
0.14514514510	-0.24784587145
0.14614614610	-0.25960582811
0.14714714710	-0.27128741742
0.14814814810	-0.28288748653
0.14914914910	-0.29440295530
0.15015015020	-0.30583081861
0.15115115120	-0.31716814850
0.15215215220	-0.32841209629
0.15315315320	-0.33955989446
0.15415415420	-0.35060885847
0.15515515520	-0.36155638846
0.15615615620	-0.37239997074
0.15715715720	-0.38313717926
0.15815815820	-0.39376567687
0.15915915920	-0.40428321644
0.16016016020	-0.41468764190
0.16116116120	-0.42497688909
0.16216216220	-0.43514898652
0.16316316320	-0.44520205594
0.16416416420	-0.45513431284
0.16516516520	-0.46494406676
0.16616616620	-0.47462972148
0.16716716720	-0.48418977509
0.16816816820	-0.49362281995
0.16916916920	-0.50292754243
0.17017017020	-0.51210272265
0.17117117120	-0.52114723395
0.17217217220	-0.53006004239
0.17317317320	-0.53884020601
0.17417417420	-0.54748687399
0.17517517520	-0.55599928576
0.17617617620	-0.56437676992
0.17717717720	-0.57261874307
0.17817817820	-0.58072470857
0.17917917920	-0.58869425515
0.18018018020	-0.59652705544
0.18118118120	-0.60422286439
0.18218218220	-0.61178151761
0.18318318320	-0.61920292963
0.18418418420	-0.62648709205
0.18518518520	-0.63363407160
0.18618618620	-0.64064400818
0.18718718720	-0.64751711274
0.18818818820	-0.65425366520
0.18918918920	-0.66085401217
0.19019019020	-0.66731856475
0.19119119120	-0.67364779616
0.19219219220	-0.67984223938
0.19319319320	-0.68590248471
0.19419419420	-0.69182917736
0.19519519520	-0.69762301484
0.19619619620	-0.70328474452
0.19719719720	-0.70881516099
0.19819819820	-0.71421510348
0.19919919920	-0.71948545325
0.20020020020	-0.72462713091
0.20120120120	-0.72964109382
0.20220220220	-0.73452833338
0.20320320320	-0.73928987235
0.20420420420	-0.74392676221
0.20520520520	-0.74844008048
0.20620620620	-0.75283092801
0.20720720720	-0.75710042637
0.20820820820	-0.76124971518
0.20920920920	-0.76527994944
0.21021021020	-0.76919229700
0.21121121120	-0.77298793588
0.21221221220	-0.77666805174
0.21321321320	-0.78023383536
0.21421421420	-0.78368648010
0.21521521520	-0.78702717942
0.21621621620	-0.79025712450
0.21721721720	-0.79337750177
0.21821821820	-0.79638949062
0.21921921920	-0.79929426102
0.22022022020	-0.80209297134
0.22122122120	-0.80478676607
0.22222222220	-0.80737677368
0.22322322320	-0.80986410452
0.22422422420	-0.81224984877
0.22522522520	-0.81453507441
0.22622622620	-0.81672082534
0.22722722720	-0.81880811946
0.22822822820	-0.82079794687
0.22922922920	-0.82269126813
0.23023023020	-0.82448901258
0.23123123120	-0.82619207670
0.23223223220	-0.82780132260
0.23323323320	-0.82931757651
0.23423423420	-0.83074162739
0.23523523520	-0.83207422559
0.23623623620	-0.83331608158
0.23723723720	-0.83446786477
0.23823823820	-0.83553098072
0.23923923920	-0.83650433684
0.24024024020	-0.83738938068
0.24124124120	-0.83818660743
0.24224224220	-0.83889646610
0.24324324320	-0.83951935909
0.24424424420	-0.84005564149
0.24524524520	-0.84050562056
0.24624624620	-0.84086955519
0.24724724720	-0.84114765550
0.24824824820	-0.84134008250
0.24924924920	-0.84144694781
0.25025025030	-0.84146831351
0.25125125130	-0.84140419204
0.25225225230	-0.84125454615
0.25325325330	-0.84101928897
0.25425425430	-0.84069828417
0.25525525530	-0.84029134618
0.25625625630	-0.83979824044
0.25725725730	-0.83921868384
0.25825825830	-0.83855234516
0.25925925930	-0.83779884557
0.26026026030	-0.83695775932
0.26126126130	-0.83602861434
0.26226226230	-0.83501089311
0.26326326330	-0.83390319207
0.26426426430	-0.83270645354
0.26526526530	-0.83141931272
0.26626626630	-0.83004107951
0.26726726730	-0.82857102336
0.26826826830	-0.82700837443
0.26926926930	-0.82535232498
0.27027027030	-0.82360203064
0.27127127130	-0.82175661194
0.27227227230	-0.81981515576
0.27327327330	-0.81777671695
0.27427427430	-0.81564031997
0.27527527530	-0.81340496058
0.27627627630	-0.81106960768
0.27727727730	-0.80863320506
0.27827827830	-0.80609467342
0.27927927930	-0.80345291222
0.28028028030	-0.80070680181
0.28128128130	-0.79785520543
0.28228228230	-0.79489697138
0.28328328330	-0.79183093521
0.28428428430	-0.78865592195
0.28528528530	-0.78537074840
0.28628628630	-0.78197422547
0.28728728730	-0.77846516053
0.28828828830	-0.77484235985
0.28928928930	-0.77110463107
0.29029029030	-0.76725078564
0.29129129130	-0.76327964141
0.29229229230	-0.75919002511
0.29329329330	-0.75498077500
0.29429429430	-0.75065074344
0.29529529530	-0.74619879950
0.29629629630	-0.74162383165
0.29729729730	-0.73692475036
0.29829829830	-0.73210049080
0.29929929930	-0.72715001552
0.30030030030	-0.72207231709
0.30130130130	-0.71686642081
0.30230230230	-0.71153138736
0.30330330330	-0.70606631547
0.30430430430	-0.70047034457
0.30530530530	-0.69474265742
0.30630630630	-0.68888248272
0.30730730730	-0.68288909771
0.30830830830	-0.67676183071
0.30930930930	-0.67050006366
0.31031031030	-0.66410323462
0.31131131130	-0.65757084016
0.31231231230	-0.65090243786
0.31331331330	-0.64409764856
0.31431431430	-0.63715615872
0.31531531530	-0.63007772263
0.31631631630	-0.62286216461
0.31731731730	-0.61550938108
0.31831831830	-0.60801934264
0.31931931930	-0.60039209598
0.32032032030	-0.59262776581
0.32132132130	-0.58472655664
0.32232232230	-0.57668875447
0.32332332330	-0.56851472843
0.32432432430	-0.56020493230
0.32532532530	-0.55175990594
0.32632632630	-0.54318027659
0.32732732730	-0.53446676011
0.32832832830	-0.52562016205
0.32932932930	-0.51664137870
0.33033033030	-0.50753139792
0.33133133130	-0.49829129992
0.33233233230	-0.48892225792
0.33333333330	-0.47942553861
0.33433433430	-0.46980250259
0.33533533530	-0.46005460464
0.33633633630	-0.45018339381
0.33733733730	-0.44019051346
0.33833833830	-0.43007770110
0.33933933930	-0.41984678817
0.34034034030	-0.40949969961
0.34134134130	-0.39903845331
0.34234234230	-0.38846515950
0.34334334330	-0.37778201989
0.34434434430	-0.36699132676
0.34534534530	-0.35609546186
0.34634634630	-0.34509689523
0.34734734730	-0.33399818383
0.34834834830	-0.32280197005
0.34934934930	-0.31151098015
0.35035035040	-0.30012802247
0.35135135140	-0.28865598556
0.35235235240	-0.27709783624
0.35335335340	-0.26545661741
0.35435435440	-0.25373544587
0.35535535540	-0.24193750992
0.35635635640	-0.23006606691
0.35735735740	-0.21812444067
0.35835835840	-0.20611601877
0.35935935940	-0.19404424978
0.36036036040	-0.18191264034
0.36136136140	-0.16972475219
0.36236236240	-0.15748419907
0.36336336340	-0.14519464359
0.36436436440	-0.13285979394
0.36536536540	-0.12048340058
0.36636636640	-0.10806925289
0.36736736740	-0.09562117563
0.36836836840	-0.08314302552
0.36936936940	-0.07063868758
0.37037037040	-0.05811207157
0.37137137140	-0.04556710832
0.37237237240	-0.03300774602
0.37337337340	-0.02043794650
0.37437437440	-0.00786168150
0.37537537540	0.00471707110
0.37637637640	0.01729433108
0.37737737740	0.02986611962
0.37837837840	0.04242846310
0.37937937940	0.05497739686
0.38038038040	0.06750896893
0.38138138140	0.08001924381
0.38238238240	0.09250430614
0.38338338340	0.10496026434
0.38438438440	0.11738325431
0.38538538540	0.12976944294
0.38638638640	0.14211503170
0.38738738740	0.15441626008
0.38838838840	0.16666940899
0.38938938940	0.17887080414
0.39039039040	0.19101681925
0.39139139140	0.20310387931
0.39239239240	0.21512846360
0.39339339340	0.22708710877
0.39439439440	0.23897641173
0.39539539540	0.25079303247
0.39639639640	0.26253369676
0.39739739740	0.27419519880
0.39839839840	0.28577440369
0.39939939940	0.29726824985
0.40040040040	0.30867375124
0.40140140140	0.31998799953
0.40240240240	0.33120816616
0.40340340340	0.34233150418
0.40440440440	0.35335535009
0.40540540540	0.36427712540
0.40640640640	0.37509433823
0.40740740740	0.38580458464
0.40840840840	0.39640554987
0.40940940940	0.40689500946
0.41041041040	0.41727083026
0.41141141140	0.42753097120
0.41241241240	0.43767348406
0.41341341340	0.44769651398
0.41441441440	0.45759829994
0.41541541540	0.46737717502
0.41641641640	0.47703156658
0.41741741740	0.48655999630
0.41841841840	0.49596108005
0.41941941940	0.50523352768
0.42042042040	0.51437614265
0.42142142140	0.52338782157
0.42242242240	0.53226755354
0.42342342340	0.54101441947
0.42442442440	0.54962759120
0.42542542540	0.55810633055
0.42642642640	0.56644998824
0.42742742740	0.57465800268
0.42842842840	0.58272989870
0.42942942940	0.59066528616
0.43043043040	0.59846385841
0.43143143140	0.60612539072
0.43243243240	0.61364973861
0.43343343340	0.62103683605
0.43443443440	0.62828669360
0.43543543540	0.63539939648
0.43643643640	0.64237510255
0.43743743740	0.64921404020
0.43843843840	0.65591650624
0.43943943940	0.66248286360
0.44044044040	0.66891353915
0.44144144140	0.67520902126
0.44244244240	0.68136985748
0.44344344340	0.68739665207
0.44444444440	0.69329006354
0.44544544540	0.69905080212
0.44644644640	0.70467962721
0.44744744740	0.71017734482
0.44844844840	0.71554480493
0.44944944940	0.72078289889
0.45045045050	0.72589255674
0.45145145150	0.73087474459
0.45245245250	0.73573046195
0.45345345350	0.74046073900
0.45445445450	0.74506663399
0.45545545550	0.74954923051
0.45645645650	0.75390963486
0.45745745750	0.75814897335
0.45845845850	0.76226838969
0.45945945950	0.76626904235
0.46046046050	0.77015210196
0.46146146150	0.77391874868
0.46246246250	0.77757016971
0.46346346350	0.78110755668
0.46446446450	0.78453210322
0.46546546550	0.78784500246
0.46646646650	0.79104744459
0.46746746750	0.79414061452
0.46846846850	0.79712568948
0.46946946950	0.80000383678
0.47047047050	0.80277621149
0.47147147150	0.80544395432
0.47247247250	0.80800818939
0.47347347350	0.81047002221
0.47447447450	0.81283053759
0.47547547550	0.81509079768
0.47647647650	0.81725184003
0.47747747750	0.81931467578
0.47847847850	0.82128028779
0.47947947950	0.82314962898
0.48048048050	0.82492362062
0.48148148150	0.82660315074
0.48248248250	0.82818907261
0.48348348350	0.82968220329
0.48448448450	0.83108332218
0.48548548550	0.83239316981
0.48648648650	0.83361244647
0.48748748750	0.83474181114
0.48848848850	0.83578262702
0.48948948950	0.83673385630
0.49049049050	0.83759690131
0.49149149150	0.83837224581
0.49249249250	0.83906032723
0.49349349350	0.83966153620
0.49449449450	0.84017621590
0.49549549550	0.84060466155
